iter	MultiClass
177	0.0003556362125
178	0.0003523226203
179	0.0003505484206
180	0.0003471665562
181	0.0003446020396
182	0.0003431740034
183	0.0003418191535
184	0.0003394126137
185	0.0003375188997
186	0.0003362102157
187	0.0003332887881
188	0.0003303333953
189	0.0003277412873
190	0.0003254732714
191	0.0003231893212
192	0.0003206791902
193	0.000319022963
194	0.0003166389725
195	0.0003141080254
196	0.0003107891532
197	0.0003083935878
198	0.000306202374
199	0.0003033079331
200	0.0003015490217
201	0.0002994251663
202	0.0002973490795
203	0.0002957470076
204	0.0002942171625
205	0.0002931241268
206	0.0002916684616
207	0.0002887720249
208	0.000287738962
209	0.0002860105067
210	0.000283829413
211	0.0002820519124
212	0.0002806654375
213	0.0002789771109
214	0.0002772764597
215	0.0002747299915
216	0.0002728693712
217	0.0002713251925
218	0.0002695194603
219	0.0002681998525
220	0.0002666907123
221	0.0002656245791
222	0.0002634767691
223	0.0002627322836
224	0.0002605091687
225	0.0002587782944
226	0.00025725202
227	0.000255932436
228	0.0002544825544
229	0.000252514739
230	0.000251584713
231	0.0002506534125
232	0.0002496760643
233	0.0002482373964
234	0.000247032095
235	0.0002452434119
236	0.0002441289985
237	0.0002429930912
238	0.0002419225887
239	0.0002406644731
240	0.000239166925
241	0.0002377308734
242	0.0002364585199
243	0.0002355903922
244	0.0002343363122
245	0.0002330030118
246	0.000231881731
247	0.0002300914392
248	0.0002284780935
249	0.0002274213073
250	0.0002260340662
251	0.0002254022162
252	0.0002244896999
253	0.0002234455607
254	0.0002223826088
255	0.0002210035592
256	0.0002199928852
257	0.0002188050223
258	0.0002175291537
259	0.0002163764898
260	0.0002154192681
261	0.0002144338139
262	0.0002137222291
263	0.0002128456992
264	0.0002120528573
265	0.0002109894883
266	0.0002097100692
267	0.0002087852775
268	0.0002074596248
269	0.0002064561154
270	0.0002055026735
271	0.0002044149876
272	0.0002039186665
273	0.0002027612096
274	0.000201915946
275	0.0002008667853
276	0.0002000288635
277	0.0001995882362
278	0.0001988087673
279	0.0001976549718
280	0.0001969364274
281	0.0001961306358
282	0.0001953594199
283	0.0001945857014
284	0.0001937766319
285	0.0001928289142
286	0.0001923458513
287	0.0001916227103
288	0.0001912185257
289	0.0001901389582
290	0.0001896017447
291	0.000188429812
292	0.0001874265014
293	0.0001866483492
294	0.0001861719677
295	0.0001857893685
296	0.0001848941036
297	0.0001839813413
298	0.0001830330093
299	0.0001821784951
300	0.0001813405012
301	0.0001806700601
302	0.0001797770881
303	0.0001792212526
304	0.0001788376768
305	0.000178290194
306	0.0001775771117
307	0.0001770838017
308	0.0001764480446
309	0.0001759716496
310	0.000175567562
311	0.0001745409751
312	0.000173909914
313	0.0001731050511
314	0.000172724565
315	0.0001718872767
316	0.0001715130156
317	0.0001711493229
318	0.0001700443158
319	0.0001691946711
320	0.0001689066018
321	0.0001679149536
322	0.0001675090689
323	0.0001670010638
324	0.0001659024615
325	0.0001656182298
326	0.0001652251026
327	0.0001649973246
328	0.000164479889
329	0.0001635431359
330	0.0001629406131
331	0.0001623371748
332	0.0001620174129
333	0.0001615986971
334	0.0001613083973
335	0.0001604647211
336	0.0001597081863
337	0.000159078565
338	0.0001585605958
339	0.0001581322151
340	0.0001575121379
341	0.0001573234482
342	0.0001565606576
343	0.0001559450915
344	0.0001554406481
345	0.0001549383248
346	0.0001544621177
347	0.0001537871565
348	0.0001529960201
349	0.0001527256906
350	0.0001520448762
351	0.0001515133371
352	0.0001509437409
353	0.0001503780333
354	0.0001498261927
355	0.0001491396382
356	0.0001485858762
357	0.0001483844394
358	0.0001479261935
359	0.0001473689299
360	0.0001471079883
361	0.0001469140142
362	0.0001464133763
363	0.0001460133
364	0.0001452648459
365	0.0001446067114
366	0.0001441636677
367	0.0001436623279
368	0.0001433801128
369	0.0001429853417
370	0.0001425227569
371	0.0001421457867
372	0.000141669371
373	0.0001413304232
374	0.0001408970185
375	0.000140375361
376	0.000139585775
377	0.0001392720833
378	0.0001388095302
379	0.0001383776754
380	0.0001380089961
381	0.0001376199987
382	0.0001371158576
383	0.0001368960112
384	0.0001362123888
385	0.0001358220389
386	0.0001353636696
387	0.0001351711257
388	0.0001348530722
389	0.0001345333302
390	0.000134065501
391	0.0001336106218
392	0.0001332829684
393	0.0001329166621
394	0.000132569078
395	0.0001320964142
396	0.0001318853644
397	0.0001314392332
398	0.0001309868079
399	0.0001306353043
400	0.0001301845359
401	0.0001297719973
402	0.0001293560241
403	0.0001288969771
404	0.0001284316791
405	0.0001281204097
406	0.0001277414185
407	0.0001273450929
408	0.0001271193739
409	0.0001265594561
410	0.0001262713014
411	0.0001259304302
412	0.0001256033732
413	0.0001254534189
414	0.0001251529849
415	0.0001246977462
416	0.0001244116296
417	0.0001241250328
418	0.0001236041756
419	0.0001232025022
420	0.0001228880291
421	0.0001225706201
422	0.0001222414068
423	0.0001218823636
424	0.0001215876136
425	0.0001214187749
426	0.0001211337348
427	0.0001209696236
428	0.0001207965167
429	0.0001204168667
430	0.0001199378145
431	0.0001195516591
432	0.0001192610811
433	0.0001188018517
434	0.0001185225491
435	0.0001181279372
436	0.0001179768702
437	0.0001176958756
438	0.0001173497429
439	0.0001171844985
440	0.0001167700387
441	0.0001166189924
442	0.0001162651444
443	0.0001160158778
444	0.0001156386587
445	0.000115302364
446	0.0001148849376
447	0.0001146775862
448	0.0001143835563
449	0.0001140940572
450	0.0001139033205
451	0.0001135838993
452	0.0001133054731
453	0.000112976816
454	0.0001126460647
455	0.0001123034943
456	0.0001120224186
457	0.0001117491689
458	0.0001115105628
459	0.0001112114905
460	0.0001109475894
461	0.000110685807
462	0.0001104353341
463	0.0001102105268
464	0.0001098775152
465	0.0001094103592
466	0.0001091023024
467	0.000108868052
468	0.0001086802966
469	0.0001083756207
470	0.0001081292861
471	0.0001078955904
472	0.0001076519649
473	0.0001073282721
474	0.0001070188134
475	0.0001066802724
476	0.0001065075028
477	0.0001061805012
478	0.0001059842075
479	0.0001058204992
480	0.0001056313554
481	0.0001053323199
482	0.0001051016148
483	0.0001049957345
484	0.0001048902276
485	0.0001046024253
486	0.000104419098
487	0.0001041561145
488	0.0001038927633
489	0.0001036470795
490	0.0001035134601
491	0.0001033039971
492	0.0001030887468
493	0.0001028712157
494	0.0001026924811
495	0.0001024973638
496	0.0001022939138
497	0.0001021213931
498	0.0001020008331
499	0.0001017893799
500	0.0001015971297
501	0.0001013670325
502	0.0001011818041
503	0.0001010075553
504	0.0001008726515
505	0.0001006189659
506	0.0001003975188
507	0.0001001385009
508	9.988188359e-05
509	9.976348764e-05
510	9.957984795e-05
511	9.937849422e-05
512	9.929244103e-05
513	9.890006764e-05
514	9.86630948e-05
515	9.847635872e-05
516	9.837693269e-05
517	9.815050386e-05
518	9.797309471e-05
519	9.780259254e-05
520	9.756733397e-05
521	9.73122075e-05
522	9.70413557e-05
523	9.67891409e-05
524	9.658984884e-05
525	9.636792037e-05
526	9.60770687e-05
527	9.570584044e-05
528	9.546406744e-05
529	9.516586958e-05
530	9.491850597e-05
531	9.474818032e-05
532	9.4442655e-05
533	9.428487429e-05
534	9.413240749e-05
535	9.396008643e-05
536	9.373234658e-05
537	9.343694771e-05
538	9.323231351e-05
539	9.300646302e-05
540	9.27643347e-05
541	9.250965581e-05
542	9.221827105e-05
543	9.206009821e-05
544	9.175952525e-05
545	9.166243435e-05
546	9.149294793e-05
547	9.125870754e-05
548	9.104955092e-05
549	9.085318586e-05
550	9.054879576e-05
551	9.032792484e-05
552	9.009570107e-05
553	8.989619467e-05
554	8.966591534e-05
555	8.949737452e-05
556	8.940243539e-05
557	8.921432468e-05
558	8.911616465e-05
559	8.89624865e-05
560	8.885969607e-05
561	8.861788489e-05
562	8.845984544e-05
563	8.824285519e-05
564	8.811629098e-05
565	8.796876671e-05
566	8.779571254e-05
567	8.75707058e-05
568	8.733465787e-05
569	8.721657524e-05
570	8.709863144e-05
571	8.701217679e-05
572	8.683037801e-05
573	8.667184612e-05
574	8.644469593e-05
575	8.628782023e-05
576	8.614650367e-05
577	8.598338619e-05
578	8.581879418e-05
579	8.571089969e-05
580	8.556285371e-05
581	8.546426243e-05
582	8.533346422e-05
583	8.516175795e-05
584	8.501622897e-05
585	8.494454425e-05
586	8.487217811e-05
587	8.466578063e-05
588	8.45576607e-05
589	8.442894642e-05
590	8.432336719e-05
591	8.410242748e-05
592	8.388505171e-05
593	8.375460386e-05
594	8.361918939e-05
595	8.338369163e-05
596	8.314151245e-05
597	8.296459309e-05
598	8.288399075e-05
599	8.270854324e-05
600	8.253312802e-05
601	8.238815435e-05
602	8.223854179e-05
603	8.212603732e-05
604	8.200980025e-05
605	8.183771914e-05
606	8.167973057e-05
607	8.150520805e-05
608	8.130046006e-05
609	8.116376274e-05
610	8.104353047e-05
611	8.08840211e-05
612	8.072893413e-05
613	8.056730329e-05
614	8.038689856e-05
615	8.02736519e-05
616	8.015677431e-05
617	8.004042126e-05
618	7.991881532e-05
619	7.980403806e-05
620	7.972933184e-05
621	7.968951403e-05
622	7.95253658e-05
623	7.936018457e-05
624	7.924847016e-05
625	7.910572856e-05
626	7.895469709e-05
627	7.8737615e-05
628	7.857850576e-05
629	7.843202316e-05
630	7.817985497e-05
631	7.806101628e-05
632	7.794622366e-05
633	7.784432395e-05
634	7.779527063e-05
635	7.764641552e-05
636	7.748079383e-05
637	7.733297528e-05
638	7.70705279e-05
639	7.694045003e-05
640	7.678989608e-05
641	7.665191279e-05
642	7.654163022e-05
643	7.63623796e-05
644	7.627294406e-05
645	7.609366859e-05
646	7.591193189e-05
647	7.570951705e-05
648	7.561214595e-05
649	7.551585583e-05
650	7.545902504e-05
651	7.531190039e-05
652	7.514182352e-05
653	7.502056928e-05
654	7.490740513e-05
655	7.480608659e-05
656	7.46573298e-05
657	7.453749742e-05
658	7.44258993e-05
659	7.433198449e-05
660	7.416463938e-05
661	7.405330703e-05
662	7.392228577e-05
663	7.383198098e-05
664	7.364205282e-05
665	7.352219927e-05
666	7.33348035e-05
667	7.322283338e-05
668	7.311039203e-05
669	7.292567109e-05
670	7.28399451e-05
671	7.273715817e-05
672	7.260037548e-05
673	7.247912867e-05
674	7.236520998e-05
675	7.222160428e-05
676	7.209136624e-05
677	7.19565901e-05
678	7.186037181e-05
679	7.172265756e-05
680	7.156279415e-05
681	7.140751582e-05
682	7.134901359e-05
683	7.125169599e-05
684	7.115962534e-05
685	7.109142107e-05
686	7.09644512e-05
687	7.091456141e-05
688	7.081357772e-05
689	7.07080051e-05
690	7.050185651e-05
691	7.034975625e-05
692	7.024119575e-05
693	7.011459754e-05
694	6.999015864e-05
695	6.990159677e-05
696	6.979983241e-05
697	6.968997306e-05
698	6.956764716e-05
699	6.945491812e-05
700	6.933880282e-05
701	6.921426741e-05
702	6.911540424e-05
703	6.902040788e-05
704	6.893252813e-05
705	6.877054908e-05
706	6.86915093e-05
707	6.858314746e-05
708	6.849087664e-05
709	6.843739744e-05
710	6.839417242e-05
711	6.825810315e-05
712	6.8160404e-05
713	6.807669146e-05
714	6.799980541e-05
715	6.787254206e-05
716	6.777889162e-05
717	6.766251394e-05
718	6.754637682e-05
719	6.736914566e-05
720	6.727584796e-05
721	6.719655738e-05
722	6.710592203e-05
723	6.699795747e-05
724	6.691732728e-05
725	6.682607722e-05
726	6.673041909e-05
727	6.661182796e-05
728	6.652453649e-05
729	6.643341687e-05
730	6.629848933e-05
731	6.622347179e-05
732	6.615089547e-05
733	6.609646385e-05
734	6.601816117e-05
735	6.592374151e-05
736	6.574380626e-05
737	6.564377238e-05
738	6.560132612e-05
739	6.548714596e-05
740	6.538190872e-05
741	6.529568059e-05
742	6.516476026e-05
743	6.507171975e-05
744	6.501435661e-05
745	6.486485109e-05
746	6.474603279e-05
747	6.469787405e-05
748	6.465540656e-05
749	6.451481222e-05
750	6.44690849e-05
751	6.438182731e-05
752	6.427144925e-05
753	6.416492841e-05
754	6.40759644e-05
755	6.399697979e-05
756	6.388996785e-05
757	6.375495305e-05
758	6.362292082e-05
759	6.355068843e-05
760	6.343910613e-05
761	6.329888533e-05
762	6.32204965e-05
763	6.313376132e-05
764	6.306089131e-05
765	6.298939515e-05
766	6.29012295e-05
767	6.283704583e-05
768	6.276478918e-05
769	6.267741905e-05
770	6.258134279e-05
771	6.248602319e-05
772	6.240953964e-05
773	6.232954581e-05
774	6.225820626e-05
775	6.211804537e-05
776	6.200854515e-05
777	6.192211156e-05
778	6.186364533e-05
779	6.179830649e-05
780	6.17155355e-05
781	6.159472167e-05
782	6.151569741e-05
783	6.136899274e-05
784	6.130522742e-05
785	6.122922725e-05
786	6.119097355e-05
787	6.112561229e-05
788	6.106262137e-05
789	6.101948736e-05
790	6.092474582e-05
791	6.083039947e-05
792	6.073793429e-05
793	6.066163412e-05
794	6.059668572e-05
795	6.0516418e-05
796	6.045321665e-05
797	6.036599177e-05
798	6.029745912e-05
799	6.023225721e-05
800	6.01575176e-05
801	6.0071347e-05
802	5.999192015e-05
803	5.989634232e-05
804	5.982879239e-05
805	5.979697931e-05
806	5.971923744e-05
807	5.963848007e-05
808	5.957902843e-05
809	5.95169317e-05
810	5.94376962e-05
811	5.935684079e-05
812	5.927807727e-05
813	5.920409813e-05
814	5.912867559e-05
815	5.910059054e-05
816	5.904723561e-05
817	5.900322961e-05
818	5.892991028e-05
819	5.886466987e-05
820	5.880083436e-05
821	5.871580713e-05
822	5.863643611e-05
823	5.857184225e-05
824	5.85041846e-05
825	5.836192695e-05
826	5.828454631e-05
827	5.82139848e-05
828	5.815423137e-05
829	5.80153547e-05
830	5.797395658e-05
831	5.788779973e-05
832	5.775199755e-05
833	5.76169837e-05
834	5.753222479e-05
835	5.744898674e-05
836	5.735472912e-05
837	5.729333383e-05
838	5.722757861e-05
839	5.714862889e-05
840	5.706759004e-05
841	5.695118006e-05
842	5.686820042e-05
843	5.678522631e-05
844	5.66557929e-05
845	5.658896608e-05
846	5.647269871e-05
847	5.640928347e-05
848	5.632812172e-05
849	5.628053986e-05
850	5.62044206e-05
851	5.614748037e-05
852	5.60756109e-05
853	5.596851167e-05
854	5.59254048e-05
855	5.58357031e-05
856	5.579361544e-05
857	5.571370968e-05
858	5.564420826e-05
859	5.556130664e-05
860	5.549197288e-05
861	5.542404029e-05
862	5.535056101e-05
863	5.530232466e-05
864	5.525474873e-05
865	5.520153568e-05
866	5.511051446e-05
867	5.504111868e-05
868	5.497736886e-05
869	5.492651765e-05
870	5.489210523e-05
871	5.481594651e-05
872	5.473286136e-05
873	5.465110029e-05
874	5.457433644e-05
875	5.443499882e-05
876	5.437080362e-05
877	5.429068215e-05
878	5.421740908e-05
879	5.416708463e-05
880	5.408481091e-05
881	5.404263898e-05
882	5.398872603e-05
883	5.391615529e-05
884	5.383689546e-05
885	5.378587664e-05
886	5.371921959e-05
887	5.366067761e-05
888	5.35377055e-05
889	5.347348605e-05
890	5.33852775e-05
891	5.332383622e-05
892	5.325907178e-05
893	5.319453113e-05
894	5.314274255e-05
895	5.302962381e-05
896	5.294456994e-05
897	5.290044071e-05
898	5.28246829e-05
899	5.275716269e-05
900	5.272566296e-05
901	5.269478769e-05
902	5.266590868e-05
903	5.263841054e-05
904	5.25926056e-05
905	5.253961265e-05
906	5.246044022e-05
907	5.23510457e-05
908	5.227742074e-05
909	5.223267506e-05
910	5.21776768e-05
911	5.211041374e-05
912	5.201645282e-05
913	5.194492756e-05
914	5.191166602e-05
915	5.18207678e-05
916	5.175152563e-05
917	5.170073719e-05
918	5.163244818e-05
919	5.156554919e-05
920	5.151973941e-05
921	5.146431402e-05
922	5.137099592e-05
923	5.130369735e-05
924	5.122475064e-05
925	5.114883982e-05
926	5.107562602e-05
927	5.101103744e-05
928	5.095961882e-05
929	5.089555523e-05
930	5.084562465e-05
931	5.078114306e-05
932	5.072076603e-05
933	5.067478773e-05
934	5.065137683e-05
935	5.060058301e-05
936	5.055684544e-05
937	5.052651885e-05
938	5.04706799e-05
939	5.04021734e-05
940	5.035099865e-05
941	5.029097172e-05
942	5.02658671e-05
943	5.018660793e-05
944	5.012703795e-05
945	5.004914341e-05
946	5.00102871e-05
947	4.996179284e-05
948	4.989922454e-05
949	4.98714499e-05
950	4.984685972e-05
951	4.978284603e-05
952	4.973346076e-05
953	4.97086775e-05
954	4.968336204e-05
955	4.960701346e-05
956	4.954221405e-05
957	4.948931455e-05
958	4.942311421e-05
959	4.937844275e-05
960	4.92769553e-05
961	4.922507066e-05
962	4.918861941e-05
963	4.916189437e-05
964	4.912110184e-05
965	4.906288475e-05
966	4.903534286e-05
967	4.898720242e-05
968	4.894204057e-05
969	4.889933706e-05
970	4.884695348e-05
971	4.880002625e-05
972	4.873918942e-05
973	4.869333638e-05
974	4.863510432e-05
975	4.861182341e-05
976	4.857462412e-05
977	4.851287878e-05
978	4.845569013e-05
979	4.835486672e-05
980	4.832952035e-05
981	4.829301416e-05
982	4.821767567e-05
983	4.817453937e-05
984	4.809197447e-05
985	4.805470032e-05
986	4.802280691e-05
987	4.79313774e-05
988	4.786874399e-05
989	4.782168814e-05
990	4.774494378e-05
991	4.767544339e-05
992	4.763447868e-05
993	4.75690718e-05
994	4.754661245e-05
995	4.749843888e-05
996	4.744064413e-05
997	4.740274763e-05
998	4.735593414e-05
999	4.730605337e-05
1000	4.726752191e-05
1001	4.721571932e-05
1002	4.717567495e-05
1003	4.713795561e-05
1004	4.709271194e-05
1005	4.703559278e-05
1006	4.697189309e-05
1007	4.692133288e-05
1008	4.684168581e-05
1009	4.680565354e-05
1010	4.676368777e-05
1011	4.670250395e-05
1012	4.668474094e-05
1013	4.661913433e-05
1014	4.65822753e-05
1015	4.653718493e-05
1016	4.650431428e-05
1017	4.646134835e-05
1018	4.641915068e-05
1019	4.632927138e-05
1020	4.628844381e-05
1021	4.622456922e-05
1022	4.617250414e-05
1023	4.613108212e-05
1024	4.607719326e-05
1025	4.603913192e-05
1026	4.599598024e-05
1027	4.594640144e-05
1028	4.591730709e-05
1029	4.588140842e-05
1030	4.581707921e-05
1031	4.575552171e-05
1032	4.568394645e-05
1033	4.561266181e-05
1034	4.557266302e-05
1035	4.552507437e-05
1036	4.549757542e-05
1037	4.545376063e-05
1038	4.539774136e-05
1039	4.53264294e-05
1040	4.528172675e-05
1041	4.522616047e-05
1042	4.518747239e-05
1043	4.510349094e-05
1044	4.504833357e-05
1045	4.499873272e-05
1046	4.491859182e-05
1047	4.487511649e-05
1048	4.482504947e-05
1049	4.476272601e-05
1050	4.471301353e-05
1051	4.469382224e-05
1052	4.464997282e-05
1053	4.46209632e-05
1054	4.453809288e-05
1055	4.450409149e-05
1056	4.446662798e-05
1057	4.44281484e-05
1058	4.437910676e-05
1059	4.432803995e-05
1060	4.429152483e-05
1061	4.425382835e-05
1062	4.42228676e-05
1063	4.416178191e-05
1064	4.412197827e-05
1065	4.407478206e-05
1066	4.405830646e-05
1067	4.403661528e-05
1068	4.400866024e-05
1069	4.3947381e-05
1070	4.388049718e-05
1071	4.381355206e-05
1072	4.377074844e-05
1073	4.373348692e-05
1074	4.368693357e-05
1075	4.362636521e-05
1076	4.356979414e-05
1077	4.35178449e-05
1078	4.349066208e-05
1079	4.345276452e-05
1080	4.34202503e-05
1081	4.337452336e-05
1082	4.334367531e-05
1083	4.329540655e-05
1084	4.324407672e-05
1085	4.320343128e-05
1086	4.315464692e-05
1087	4.310670553e-05
1088	4.306041613e-05
1089	4.29788137e-05
1090	4.294681232e-05
1091	4.290209243e-05
1092	4.287428998e-05
1093	4.283977135e-05
1094	4.28053097e-05
1095	4.277004255e-05
1096	4.274302928e-05
1097	4.27272239e-05
1098	4.269187312e-05
1099	4.264528178e-05
1100	4.260135831e-05
1101	4.253656637e-05
1102	4.250895843e-05
1103	4.247989878e-05
1104	4.243645689e-05
1105	4.241608612e-05
1106	4.236549152e-05
1107	4.234411514e-05
1108	4.227918646e-05
1109	4.225655367e-05
1110	4.223087689e-05
1111	4.218095137e-05
1112	4.214253773e-05
1113	4.208446589e-05
1114	4.203519229e-05
1115	4.201588812e-05
1116	4.197799375e-05
1117	4.192938661e-05
1118	4.18929366e-05
1119	4.184854881e-05
1120	4.179997273e-05
1121	4.177311498e-05
1122	4.17261055e-05
1123	4.16976527e-05
1124	4.166862891e-05
1125	4.161995792e-05
1126	4.157156925e-05
1127	4.154300696e-05
1128	4.150627912e-05
1129	4.148307094e-05
1130	4.141768162e-05
1131	4.138339617e-05
1132	4.135194166e-05
1133	4.129335911e-05
1134	4.126417917e-05
1135	4.122933424e-05
1136	4.118618305e-05
1137	4.114467233e-05
1138	4.110674946e-05
1139	4.107562978e-05
1140	4.103197053e-05
1141	4.099771122e-05
1142	4.096790574e-05
1143	4.092995382e-05
1144	4.088736025e-05
1145	4.085079519e-05
1146	4.081094272e-05
1147	4.076863886e-05
1148	4.07235437e-05
1149	4.069080633e-05
1150	4.067376213e-05
1151	4.06247668e-05
1152	4.060438253e-05
1153	4.056910802e-05
1154	4.053655032e-05
1155	4.04981274e-05
1156	4.046286879e-05
1157	4.042194183e-05
1158	4.038946621e-05
1159	4.034128221e-05
1160	4.029630332e-05
1161	4.025857034e-05
1162	4.022403502e-05
1163	4.016580194e-05
1164	4.0114012e-05
1165	4.008265997e-05
1166	4.004418178e-05
1167	4.002198327e-05
1168	3.999504795e-05
1169	3.99683764e-05
1170	3.990439159e-05
1171	3.987834485e-05
1172	3.98388774e-05
1173	3.980134557e-05
1174	3.976111204e-05
1175	3.974716114e-05
1176	3.973245468e-05
1177	3.969676319e-05
1178	3.965427527e-05
1179	3.964192949e-05
1180	3.962093522e-05
1181	3.959269153e-05
1182	3.954996199e-05
1183	3.952339694e-05
1184	3.948463284e-05
1185	3.944693888e-05
1186	3.942378313e-05
1187	3.940762376e-05
1188	3.939473976e-05
1189	3.935004542e-05
1190	3.932218207e-05
1191	3.928504366e-05
1192	3.925882829e-05
1193	3.922824695e-05
1194	3.919626291e-05
1195	3.915681461e-05
1196	3.911215167e-05
1197	3.908663626e-05
1198	3.903419589e-05
1199	3.898374274e-05
1200	3.896114319e-05
1201	3.892947712e-05
1202	3.890168765e-05
1203	3.888331558e-05
1204	3.884276648e-05
1205	3.881377396e-05
1206	3.878782788e-05
1207	3.875545717e-05
1208	3.872292511e-05
1209	3.869337204e-05
1210	3.865072234e-05
1211	3.860827031e-05
1212	3.857808432e-05
1213	3.855200165e-05
1214	3.852261514e-05
1215	3.849465102e-05
1216	3.846261479e-05
1217	3.84124246e-05
1218	3.838908694e-05
1219	3.833801472e-05
1220	3.831341958e-05
1221	3.828343482e-05
1222	3.825381427e-05
1223	3.823217798e-05
1224	3.820563198e-05
1225	3.818388482e-05
1226	3.816799057e-05
1227	3.81398401e-05
1228	3.810800917e-05
1229	3.809106206e-05
1230	3.804549747e-05
1231	3.802917717e-05
1232	3.799048826e-05
1233	3.795983415e-05
1234	3.792546191e-05
1235	3.788789741e-05
1236	3.786366197e-05
1237	3.782917216e-05
1238	3.780208571e-05
1239	3.777147251e-05
1240	3.773416959e-05
1241	3.770008456e-05
1242	3.767266395e-05
1243	3.763192564e-05
1244	3.759494038e-05
1245	3.757154027e-05
1246	3.753869596e-05
1247	3.750442243e-05
1248	3.747935958e-05
1249	3.745586521e-05
1250	3.740634072e-05
1251	3.739120471e-05
1252	3.735380375e-05
1253	3.73206166e-05
1254	3.729307969e-05
1255	3.726707342e-05
1256	3.7246337e-05
1257	3.72280194e-05
1258	3.719332263e-05
1259	3.715720997e-05
1260	3.712918193e-05
1261	3.710665719e-05
1262	3.708189161e-05
1263	3.706853985e-05
1264	3.703792517e-05
1265	3.701253051e-05
1266	3.698424376e-05
1267	3.696085447e-05
1268	3.693494873e-05
1269	3.690743777e-05
1270	3.687500895e-05
1271	3.684463201e-05
1272	3.681151204e-05
1273	3.675541272e-05
1274	3.669664093e-05
1275	3.666325506e-05
1276	3.662315333e-05
1277	3.657995325e-05
1278	3.656002703e-05
1279	3.65476663e-05
1280	3.653027425e-05
1281	3.65008496e-05
1282	3.646186943e-05
1283	3.642638347e-05
1284	3.639608611e-05
1285	3.637054836e-05
1286	3.634115737e-05
1287	3.631434929e-05
1288	3.628630871e-05
1289	3.625794989e-05
1290	3.623057154e-05
1291	3.618672379e-05
1292	3.616163428e-05
1293	3.613294775e-05
1294	3.611002125e-05
1295	3.609585543e-05
1296	3.606796131e-05
1297	3.604596205e-05
1298	3.601518405e-05
1299	3.599214605e-05
1300	3.597063687e-05
1301	3.594559714e-05
