해당일,시간대,압구정로11길,잠원로상단,잠원로하단
20230301,0,15.916666666666666,24.666666666666668,22.583333333333332
20230301,1,14.625,28.5,22.0
20230301,2,14.0,25.375,19.75
20230301,3,14.0,30.375,20.5
20230301,4,14.0,33.0,20.875
20230301,5,14.0,34.833333333333336,19.666666666666668
20230301,6,14.0,20.285714285714285,26.571428571428573
20230301,7,14.0,23.285714285714285,25.428571428571427
20230301,8,14.5,21.142857142857142,20.714285714285715
20230301,9,14.071428571428571,23.571428571428573,17.857142857142858
20230301,10,14.0,21.75,23.875
20230301,11,14.3125,28.375,21.5
20230301,12,16.5625,33.625,20.625
20230301,13,14.5,31.25,21.5
20230301,14,13.625,30.125,22.375
20230301,15,12.0,28.333333333333332,21.416666666666668
20230301,16,10.928571428571429,27.714285714285715,22.285714285714285
20230301,17,9.428571428571429,32.285714285714285,22.142857142857142
20230301,18,9.357142857142858,31.428571428571427,20.0
20230301,19,4.0,30.714285714285715,21.142857142857142
20230301,20,4.0,28.75,21.0
20230301,21,4.0,27.625,21.25
20230301,22,4.0,31.375,25.125
20230301,23,4.0,31.75,25.75
20230302,0,4.0,24.25,22.166666666666668
20230302,1,4.0,30.5,17.125
20230302,2,4.0,28.375,18.5
20230302,3,4.0,26.375,17.625
20230302,4,4.0,26.125,18.875
20230302,5,4.0,27.0,27.666666666666668
20230302,6,4.0,24.857142857142858,23.0
20230302,7,4.0,26.0,24.0
20230302,8,4.0,27.428571428571427,24.0
20230302,9,4.0,26.571428571428573,24.0
20230302,10,4.0,25.75,21.625
20230302,11,4.0,26.625,21.875
20230302,12,4.0,26.625,20.75
20230302,13,4.0,29.125,21.125
20230302,14,5.5,29.625,20.0
20230302,15,11.416666666666666,31.0,20.666666666666668
20230302,16,11.571428571428571,30.285714285714285,19.571428571428573
20230302,17,15.0,27.142857142857142,19.714285714285715
20230302,18,14.714285714285714,28.714285714285715,19.142857142857142
20230302,19,13.071428571428571,31.142857142857142,20.0
20230302,20,22.9375,32.875,21.125
20230302,21,24.4375,25.375,21.25
20230302,22,9.0,23.25,21.5
20230302,23,9.0,22.75,26.125
20230303,0,9.0,23.166666666666668,21.0
20230303,1,9.0,26.625,22.875
20230303,2,9.0,27.0,26.0
20230303,3,9.0,26.5,24.625
20230303,4,9.0,22.375,22.625
20230303,5,9.0,25.666666666666668,27.916666666666668
20230303,6,9.0,21.571428571428573,25.714285714285715
20230303,7,9.0,19.571428571428573,28.428571428571427
20230303,8,9.0,27.857142857142858,24.142857142857142
20230303,9,10.714285714285714,26.571428571428573,20.285714285714285
20230303,10,12.125,27.625,24.375
20230303,11,11.375,26.875,23.125
20230303,12,13.9375,29.625,21.875
20230303,13,10.875,31.625,22.625
20230303,14,10.25,29.25,22.375
20230303,15,8.583333333333334,28.666666666666668,23.0
20230303,16,8.428571428571429,27.857142857142858,22.0
20230303,17,9.285714285714286,27.571428571428573,20.0
20230303,18,11.857142857142858,30.428571428571427,18.857142857142858
20230303,19,10.857142857142858,27.142857142857142,21.142857142857142
20230303,20,10.0,31.5,23.75
20230303,21,10.875,26.625,23.0
20230303,22,13.1875,22.375,21.125
20230303,23,13.625,20.0,18.875
