해당일,시간대,압구정로11길,잠원로상단,잠원로하단
20240324,6,20.5,34.42857142857143,18.857142857142858
20240324,7,20.5,33.0,21.857142857142858
20240324,8,20.5,25.428571428571427,23.714285714285715
20240324,9,20.5,22.857142857142858,24.714285714285715
20240324,10,20.5,21.0,22.875
20240324,11,20.875,25.25,24.5
20240324,12,21.0,25.5,24.875
20240324,13,21.0,26.625,25.25
20240324,14,21.0,27.125,22.875
20240324,15,21.0,26.583333333333332,22.583333333333332
20240324,16,22.571428571428573,25.714285714285715,23.142857142857142
20240324,17,24.571428571428573,26.142857142857142,23.285714285714285
20240324,18,21.071428571428573,26.714285714285715,22.571428571428573
20240324,19,21.0,26.857142857142858,22.571428571428573
20240324,20,21.0,27.0,23.5
20240324,21,21.9375,23.25,23.75
20240324,22,28.1875,26.5,26.125
20240324,23,25.125,28.375,24.125
20240325,0,21.0,32.5,21.916666666666668
20240325,1,21.0,37.75,24.75
20240325,2,21.0,31.0,20.75
20240325,3,19.625,33.0,18.375
20240325,4,19.5,24.125,17.875
20240325,5,19.5,23.583333333333332,28.416666666666668
20240325,6,20.357142857142858,20.571428571428573,32.0
20240325,7,20.5,26.714285714285715,21.714285714285715
20240325,8,20.714285714285715,26.0,21.857142857142858
20240325,9,21.0,28.571428571428573,20.714285714285715
20240325,10,21.0,25.0,22.25
20240325,11,21.0,27.25,22.875
20240325,12,21.0,25.75,23.5
20240325,13,21.0,24.375,23.0
20240325,14,21.0,23.5,23.375
20240325,15,21.0,26.416666666666668,24.166666666666668
20240325,16,21.0,23.285714285714285,23.0
20240325,17,21.0,23.857142857142858,22.428571428571427
20240325,18,21.0,26.428571428571427,23.857142857142858
20240325,19,21.0,26.0,21.714285714285715
20240325,20,21.0,28.625,22.625
20240325,21,21.0,23.875,23.375
20240325,22,21.0,21.625,25.5
20240325,23,21.0,19.0,27.0
20240326,0,21.0,26.333333333333332,19.833333333333332
20240326,1,21.0,27.625,21.625
20240326,2,21.0,28.0,23.75
20240326,3,21.0,25.0,23.25
20240326,4,21.0,30.25,24.375
20240326,5,21.0,19.083333333333332,24.75
20240326,6,21.0,21.142857142857142,26.857142857142858
20240326,7,21.0,23.142857142857142,24.857142857142858
20240326,8,21.0,30.142857142857142,20.857142857142858
20240326,9,21.0,27.714285714285715,19.571428571428573
20240326,10,21.0,27.875,23.375
20240326,11,21.0,26.375,22.625
20240326,12,21.0,27.625,23.0
20240326,13,21.0,27.625,24.0
20240326,14,21.0,27.625,22.5
20240326,15,21.0,25.833333333333332,22.75
20240326,16,21.0,25.285714285714285,21.714285714285715
20240326,17,21.0,25.0,20.285714285714285
20240326,18,39.857142857142854,28.285714285714285,20.285714285714285
20240326,19,30.428571428571427,29.142857142857142,21.0
20240326,20,21.0,29.0,23.375
20240326,21,21.0,30.375,21.75
20240326,22,21.0,20.0,25.5
20240326,23,21.0,21.625,24.75
20240327,0,21.0,26.083333333333332,27.166666666666668
20240327,1,21.0,25.75,24.5
20240327,2,21.0,25.5,21.5
20240327,3,21.0,25.125,23.5
20240327,4,21.0,29.75,21.25
20240327,5,21.0,21.166666666666668,24.25
20240327,6,21.0,23.428571428571427,26.714285714285715
20240327,7,21.0,26.857142857142858,22.714285714285715
20240327,8,21.0,26.571428571428573,23.285714285714285
20240327,9,21.0,29.428571428571427,21.428571428571427
20240327,10,21.0,27.875,20.25
20240327,11,21.0,24.625,20.375
20240327,12,21.0,26.625,21.875
20240327,13,21.0,26.0,22.5
20240327,14,20.0625,25.75,21.625
20240327,15,19.5,23.25,23.0
20240327,16,19.5,21.857142857142858,21.428571428571427
20240327,17,19.5,25.714285714285715,20.428571428571427
20240327,18,19.785714285714285,28.857142857142858,20.285714285714285
20240327,19,20.428571428571427,28.714285714285715,20.571428571428573
20240327,20,20.0,31.25,22.5
20240327,21,19.5,26.375,20.375
20240327,22,19.5,26.5,24.625
20240327,23,19.5,23.0,24.25
20240328,0,19.5,24.666666666666668,25.166666666666668
20240328,1,19.5,26.25,24.0
20240328,2,19.5,28.625,20.0
20240328,3,19.5,22.25,22.0
20240328,4,19.5,19.625,20.125
20240328,5,19.625,21.833333333333332,24.333333333333332
20240328,6,21.0,23.285714285714285,24.571428571428573
20240328,7,21.0,23.714285714285715,22.142857142857142
20240328,8,21.0,24.571428571428573,20.714285714285715
20240328,9,21.0,26.571428571428573,20.428571428571427
20240328,10,21.0,26.375,21.25
20240328,11,21.0,26.375,23.25
20240328,12,21.0,27.5,22.75
20240328,13,21.0,26.0,23.125
20240328,14,21.0,27.25,23.625
20240328,15,21.0,23.5,23.5
20240328,16,21.0,22.0,22.142857142857142
20240328,17,21.0,26.142857142857142,20.0
20240328,18,21.0,30.142857142857142,23.285714285714285
20240328,19,21.0,29.714285714285715,19.571428571428573
20240328,20,21.0,32.625,19.25
20240328,21,21.0,27.0,20.625
20240328,22,21.0,21.625,23.375
20240328,23,21.0,20.125,22.0
20240329,0,21.0,22.583333333333332,22.25
20240329,1,21.0,24.625,20.125
20240329,2,20.6875,27.75,15.75
20240329,3,20.5,28.5,15.25
20240329,4,20.5,33.25,17.875
20240329,5,20.5,25.583333333333332,18.083333333333332
20240329,6,20.5,22.857142857142858,27.714285714285715
20240329,7,20.5,28.0,23.142857142857142
20240329,8,20.5,24.857142857142858,20.428571428571427
20240329,9,20.5,25.142857142857142,20.571428571428573
20240329,10,20.5,25.875,20.5
20240329,11,20.5,25.5,21.75
20240329,12,20.5,26.75,22.875
20240329,13,20.5,26.25,22.625
20240329,14,20.5,24.625,19.625
20240329,15,20.5,23.083333333333332,20.0
20240329,16,20.5,25.142857142857142,19.857142857142858
20240329,17,20.5,25.857142857142858,19.571428571428573
20240329,18,20.5,23.285714285714285,18.857142857142858
20240329,19,25.928571428571427,26.714285714285715,18.857142857142858
20240329,20,30.0,29.25,19.875
20240329,21,24.375,23.375,21.25
20240329,22,21.0,18.75,28.0
20240329,23,21.875,20.0,26.0
20240330,0,21.0,23.75,25.833333333333332
20240330,1,21.0,26.0,26.125
20240330,2,21.0,27.125,19.75
20240330,3,21.0,24.375,24.5
20240330,4,21.0,20.5,25.25
20240330,5,21.0,18.416666666666668,19.666666666666668
20240330,6,21.0,25.714285714285715,21.0
20240330,7,21.0,25.0,30.0
20240330,8,21.0,22.571428571428573,25.0
20240330,9,21.0,19.714285714285715,20.714285714285715
20240330,10,21.0,22.375,17.875
20240330,11,21.0,24.875,19.5
20240330,12,28.0,23.0,21.25
20240330,13,30.0,21.625,21.875
20240330,14,30.0,24.125,22.25
20240330,15,24.75,26.5,20.666666666666668
20240330,16,21.428571428571427,23.571428571428573,21.428571428571427
20240330,17,28.857142857142858,28.0,22.857142857142858
20240330,18,22.285714285714285,25.714285714285715,23.142857142857142
20240330,19,21.5,26.428571428571427,22.857142857142858
20240330,20,21.5,25.625,21.125
20240330,21,21.5,20.5,22.75
20240330,22,23.0,26.5,24.75
20240330,23,21.0,24.0,25.75
20240331,0,25.583333333333332,23.333333333333332,24.833333333333332
20240331,1,26.0,22.375,27.75
20240331,2,20.3125,28.75,20.625
20240331,3,20.4375,24.5,20.625
20240331,4,21.0,23.75,29.0
20240331,5,21.0,24.5,20.333333333333332
20240331,6,21.0,22.142857142857142,20.285714285714285
20240331,7,21.0,22.571428571428573,21.571428571428573
20240331,8,21.0,20.428571428571427,22.428571428571427
20240331,9,21.0,18.428571428571427,20.285714285714285
20240331,10,21.0,20.375,25.5
20240331,11,28.875,30.125,23.5
20240331,12,23.625,30.875,24.375
20240331,13,21.0,29.625,22.875
20240331,14,21.0,30.125,22.75
20240331,15,22.166666666666668,26.333333333333332,23.5
20240331,16,21.571428571428573,29.571428571428573,23.285714285714285
20240331,17,21.0,28.285714285714285,23.428571428571427
20240331,18,21.0,28.0,24.142857142857142
20240331,19,21.0,30.714285714285715,23.0
20240331,20,24.75,27.625,24.5
20240331,21,22.25,22.375,27.0
20240331,22,24.75,26.0,28.625
20240331,23,27.0,27.375,27.25
20240401,0,27.0,26.166666666666668,27.666666666666668
20240401,1,22.125,27.125,21.625
20240401,2,20.5,31.25,22.125
20240401,3,20.5,34.25,22.5
20240401,4,20.5,25.25,21.25
20240401,5,20.5,20.5,26.5
20240401,6,20.5,20.571428571428573,24.285714285714285
20240401,7,20.5,21.285714285714285,23.428571428571427
20240401,8,20.5,27.0,21.428571428571427
20240401,9,20.5,27.714285714285715,20.857142857142858
20240401,10,20.5,26.875,20.125
20240401,11,20.5,25.75,21.5
20240401,12,20.125,26.375,24.125
20240401,13,20.0,27.625,25.25
20240401,14,20.0,29.375,23.0
20240401,15,20.0,24.25,23.25
20240401,16,20.142857142857142,24.142857142857142,22.428571428571427
20240401,17,20.785714285714285,27.428571428571427,20.285714285714285
20240401,18,21.0,29.0,19.857142857142858
20240401,19,21.0,31.0,21.0
20240401,20,21.0,32.375,22.25
20240401,21,20.75,26.5,26.625
20240401,22,20.875,22.125,22.625
20240401,23,20.0625,21.875,24.5
20240402,0,21.0,23.5,23.25
20240402,1,21.25,27.0,20.75
20240402,2,21.5,27.125,28.0
20240402,3,21.5,31.875,18.5
20240402,4,21.5,30.5,17.125
20240402,5,22.875,23.583333333333332,18.75
20240402,6,23.0,24.571428571428573,27.714285714285715
20240402,7,21.0,20.285714285714285,25.571428571428573
20240402,8,21.0,25.285714285714285,23.428571428571427
20240402,9,21.0,28.571428571428573,21.714285714285715
20240402,10,21.0,26.125,21.0
20240402,11,21.0,26.5,20.0
20240402,12,21.75,26.5,21.5
20240402,13,23.0,27.0,22.375
20240402,14,23.0,25.75,17.375
20240402,15,23.0,28.25,15.333333333333334
20240402,16,22.714285714285715,28.0,14.428571428571429
20240402,17,21.0,28.142857142857142,15.857142857142858
20240402,18,21.071428571428573,30.428571428571427,19.0
20240402,19,19.785714285714285,31.428571428571427,19.285714285714285
20240402,20,19.5,28.375,20.125
20240402,21,20.0625,26.0,22.125
20240402,22,20.8125,22.125,24.625
20240402,23,21.0,23.0,25.0
20240403,0,23.875,21.333333333333332,23.5
20240403,1,34.0,30.875,22.0
20240403,2,34.0,26.125,16.875
20240403,3,34.0,25.5,16.125
20240403,4,34.0,30.75,22.625
20240403,5,34.0,31.0,28.083333333333332
20240403,6,34.0,27.714285714285715,34.285714285714285
20240403,7,34.0,27.428571428571427,31.714285714285715
20240403,8,34.0,25.571428571428573,22.714285714285715
20240403,9,34.0,26.714285714285715,21.714285714285715
20240403,10,34.0,27.5,19.625
20240403,11,34.0,28.25,25.0
20240403,12,34.0,27.0,22.25
20240403,13,27.75,26.875,20.375
20240403,14,21.125,23.625,21.375
20240403,15,20.5,22.833333333333332,20.75
20240403,16,20.5,25.571428571428573,17.857142857142858
20240403,17,20.5,25.857142857142858,19.142857142857142
20240403,18,20.5,30.0,20.142857142857142
20240403,19,21.0,26.428571428571427,19.571428571428573
20240403,20,21.0,27.5,20.5
20240403,21,21.0,20.125,21.875
20240403,22,21.0,20.75,20.125
20240403,23,21.0,19.75,22.5
20240404,0,21.0,23.916666666666668,21.416666666666668
20240404,1,21.0,26.75,24.0
20240404,2,21.0,28.625,18.25
20240404,3,21.0,33.375,24.75
20240404,4,21.0,37.375,20.125
20240404,5,21.0,27.833333333333332,26.583333333333332
20240404,6,21.0,27.714285714285715,25.571428571428573
20240404,7,21.0,23.142857142857142,22.714285714285715
20240404,8,21.0,27.714285714285715,23.428571428571427
20240404,9,21.0,29.571428571428573,21.142857142857142
20240404,10,21.0,26.375,21.625
20240404,11,21.0,23.875,22.125
20240404,12,21.0,25.625,24.125
20240404,13,21.0,25.5,22.875
20240404,14,21.0,22.0,23.75
20240404,15,21.0,24.25,24.25
20240404,16,21.142857142857142,26.0,23.428571428571427
20240404,17,22.0,26.571428571428573,20.857142857142858
20240404,18,22.0,26.142857142857142,20.142857142857142
20240404,19,22.571428571428573,28.0,20.571428571428573
20240404,20,26.0,30.25,21.5
20240404,21,26.0,27.25,23.375
20240404,22,23.6875,19.875,26.75
20240404,23,22.5,21.625,26.875
20240405,0,21.5,22.333333333333332,23.25
20240405,1,21.375,23.75,23.625
20240405,2,21.5,23.5,24.5
20240405,3,21.2,26.8,25.0
20240405,7,21.0,27.142857142857142,23.857142857142858
20240405,8,21.0,28.0,24.857142857142858
20240405,9,21.0,27.571428571428573,24.714285714285715
20240405,10,21.0,25.875,22.875
20240405,11,20.375,26.0,22.5
20240405,12,20.5,28.25,24.75
20240405,13,23.25,25.125,23.5
20240405,14,23.5,23.5,24.625
20240405,15,20.0,25.583333333333332,24.333333333333332
20240405,16,20.0,23.666666666666668,22.333333333333332
20240405,17,20.0,29.285714285714285,21.285714285714285
20240405,18,20.0,29.428571428571427,19.857142857142858
20240405,19,20.0,28.428571428571427,19.714285714285715
20240405,20,20.375,30.0,19.5
20240405,21,21.125,24.125,20.75
20240405,22,21.0,19.0,23.0
20240405,23,20.75,20.25,24.875
20240406,0,21.5,23.25,24.583333333333332
20240406,1,20.875,23.5,22.375
20240406,2,21.0,23.5,27.0
20240406,3,21.0,25.75,21.625
20240406,4,21.0,31.625,19.5
20240406,5,21.0,20.083333333333332,21.916666666666668
20240406,6,21.0,24.571428571428573,21.857142857142858
20240406,7,21.0,24.714285714285715,21.857142857142858
20240406,8,21.0,22.428571428571427,22.571428571428573
20240406,9,21.0,20.142857142857142,22.285714285714285
20240406,10,21.0,19.75,20.375
20240406,11,21.0,22.75,23.0
20240406,12,21.0,25.0,23.25
20240406,13,21.0,24.375,23.625
20240406,14,21.0,26.75,23.375
20240406,15,21.0,24.75,24.416666666666668
20240406,16,20.857142857142858,25.714285714285715,24.0
20240406,17,20.5,24.142857142857142,22.428571428571427
20240406,18,19.5,27.714285714285715,25.285714285714285
20240406,19,25.714285714285715,28.428571428571427,26.0
20240406,20,29.125,25.375,25.625
20240406,21,37.875,20.625,22.75
20240406,22,45.0,21.125,23.375
20240406,23,27.0,25.875,26.625
20240407,0,21.0,25.916666666666668,24.333333333333332
20240407,1,21.0,24.875,24.75
20240407,2,21.0,23.625,20.25
20240407,3,21.0,21.125,28.0
20240407,4,21.0,28.0,17.875
20240407,5,21.0,18.416666666666668,20.25
20240407,6,21.0,22.0,19.0
20240407,7,21.0,23.714285714285715,21.857142857142858
20240407,8,20.928571428571427,17.571428571428573,23.142857142857142
20240407,9,20.5,18.0,26.428571428571427
20240407,10,20.5,22.75,22.25
20240407,11,21.0,26.625,23.625
20240407,12,21.0625,31.375,22.5
20240407,13,19.875,31.0,24.75
20240407,14,21.0,32.625,23.0
20240407,15,22.833333333333332,29.166666666666668,22.666666666666668
20240407,16,20.571428571428573,31.142857142857142,23.857142857142858
20240407,17,20.642857142857142,31.0,22.428571428571427
20240407,18,20.857142857142858,27.571428571428573,23.428571428571427
20240407,19,31.857142857142858,30.0,23.428571428571427
20240407,20,33.125,26.25,23.125
20240407,21,21.5,23.75,26.25
20240407,22,20.625,27.75,22.125
20240407,23,21.0,28.0,24.125
20240408,0,21.0,26.583333333333332,26.666666666666668
20240408,1,21.0,28.375,24.125
20240408,2,21.0,30.875,19.0
20240408,3,21.0,34.875,22.5
20240408,4,21.0,21.375,22.125
20240408,5,21.0,22.75,23.166666666666668
20240408,6,21.0,24.142857142857142,25.142857142857142
20240408,7,21.0,25.285714285714285,22.571428571428573
20240408,8,21.0,30.714285714285715,22.142857142857142
20240408,9,21.0,26.0,19.571428571428573
20240408,10,21.0,27.25,20.125
20240408,11,21.0,28.5,20.75
20240408,12,21.0625,27.25,23.625
20240408,13,21.5,27.75,24.875
20240408,14,21.375,25.375,22.75
20240408,15,21.0,25.916666666666668,23.333333333333332
20240408,16,21.0,21.714285714285715,21.714285714285715
20240408,17,20.857142857142858,24.428571428571427,20.857142857142858
20240408,18,20.0,29.857142857142858,19.714285714285715
20240408,19,20.571428571428573,32.0,20.714285714285715
20240408,20,21.0,32.125,21.75
20240408,21,20.5,24.0,21.875
20240408,22,21.3125,24.25,23.25
20240408,23,19.5,21.875,24.875
20240409,0,19.5,22.583333333333332,24.5
20240409,1,21.0,24.25,22.875
20240409,2,21.0,27.625,22.875
20240409,3,21.0,34.125,24.0
20240409,4,21.0,21.5,23.5
20240409,5,21.0,23.166666666666668,22.166666666666668
20240409,6,21.0,27.714285714285715,25.857142857142858
20240409,7,21.0,29.857142857142858,22.142857142857142
20240409,8,21.0,28.142857142857142,20.571428571428573
20240409,9,21.0,27.714285714285715,20.571428571428573
20240409,10,21.0,24.75,21.75
20240409,11,21.0,24.0,24.5
20240409,12,21.0,23.625,23.625
20240409,13,21.0,26.125,24.75
20240409,14,25.5,25.5,22.5
20240409,15,27.0,26.333333333333332,23.083333333333332
20240409,16,27.0,22.142857142857142,21.857142857142858
20240409,17,27.0,27.142857142857142,21.0
20240409,18,27.0,30.285714285714285,19.714285714285715
20240409,19,27.0,24.714285714285715,25.428571428571427
20240409,20,27.0,28.75,21.5
20240409,21,25.25,23.25,21.0
20240409,22,20.0,24.375,23.375
20240409,23,20.0,24.0,25.375
20240410,0,20.0,22.833333333333332,27.75
20240410,1,20.0,22.875,21.875
20240410,2,20.0,26.125,25.5
20240410,3,20.0,27.5,16.375
20240410,4,20.0,25.0,17.5
20240410,5,20.0,26.916666666666668,19.0
20240410,6,20.0,22.0,16.0
20240410,7,20.0,18.0,23.428571428571427
20240410,8,20.0,25.428571428571427,23.0
20240410,9,20.0,20.857142857142858,22.142857142857142
20240410,10,20.0,22.375,23.25
20240410,11,20.0,24.5,24.5
20240410,12,20.0,27.25,24.625
20240410,13,20.0,24.875,24.0
20240410,14,20.0,25.875,25.5
20240410,15,20.0,25.083333333333332,23.166666666666668
20240410,16,20.0,23.0,22.285714285714285
20240410,17,20.0,23.142857142857142,25.714285714285715
20240410,18,20.0,26.857142857142858,23.714285714285715
20240410,19,20.0,26.714285714285715,22.714285714285715
20240410,20,21.0,21.625,23.25
20240410,21,21.0,20.5,21.875
20240410,22,21.0,20.125,23.625
20240410,23,21.0,27.5,24.0
20240411,0,21.0,24.666666666666668,23.333333333333332
20240411,1,21.0,29.5,25.75
20240411,2,21.0,28.875,22.5
20240411,3,21.0,38.0,21.25
20240411,4,21.0,33.125,19.375
20240411,5,21.0,29.0,23.75
20240411,6,21.0,28.285714285714285,20.428571428571427
20240411,7,21.0,29.428571428571427,23.714285714285715
20240411,8,21.0,27.571428571428573,23.571428571428573
20240411,9,21.0,29.428571428571427,21.857142857142858
20240411,10,21.0,29.125,22.0
20240411,11,21.0,28.75,23.5
20240411,12,21.0,23.75,22.25
20240411,13,21.0,24.375,24.5
20240411,14,21.0,27.125,22.75
20240411,15,29.25,26.583333333333332,23.333333333333332
20240411,16,30.0,23.857142857142858,21.285714285714285
20240411,17,30.0,25.142857142857142,20.571428571428573
20240411,18,30.0,27.0,22.0
20240411,19,30.0,28.714285714285715,20.714285714285715
20240411,20,30.0,31.625,21.0
20240411,21,30.0,22.75,21.625
20240411,22,30.0,21.375,21.375
20240411,23,30.0,24.25,23.125
20240412,0,30.0,24.0,22.0
20240412,1,30.0,26.0,19.375
20240412,2,30.0,25.0,22.0
20240412,3,30.0,25.375,16.5
20240412,4,30.0,22.125,21.5
20240412,5,30.0,22.666666666666668,22.333333333333332
20240412,6,30.0,24.285714285714285,26.285714285714285
20240412,7,30.0,23.142857142857142,22.142857142857142
20240412,8,30.0,25.857142857142858,16.285714285714285
20240412,9,30.0,27.571428571428573,18.857142857142858
20240412,10,25.5,28.875,19.875
20240412,11,21.0,24.5,21.5
20240412,12,21.0,25.75,21.25
20240412,13,21.0,26.875,21.875
20240412,14,21.0,25.75,21.0
20240412,15,21.0,27.75,21.416666666666668
20240412,16,21.0,27.285714285714285,20.571428571428573
20240412,17,21.0,25.285714285714285,19.285714285714285
20240412,18,21.0,29.714285714285715,19.428571428571427
20240412,19,21.0,28.142857142857142,20.428571428571427
20240412,20,21.0,32.0,22.375
20240412,21,21.0,26.375,24.0
20240412,22,21.0,22.25,23.625
20240412,23,21.0,21.5,27.75
20240413,0,21.0,21.916666666666668,24.75
20240413,1,21.0,25.125,27.0
20240413,2,21.0,28.5,25.125
20240413,3,21.0,31.5,22.375
20240413,4,21.0,30.375,26.0
20240413,5,21.0,25.166666666666668,22.333333333333332
20240413,6,21.0,20.857142857142858,21.571428571428573
20240413,7,21.0,18.714285714285715,20.714285714285715
20240413,8,21.0,20.714285714285715,22.285714285714285
20240413,9,21.0,18.714285714285715,20.428571428571427
20240413,10,21.0,19.25,20.375
20240413,11,21.0,21.5,20.0
20240413,12,21.0,25.875,21.125
20240413,13,21.0,24.875,22.75
20240413,14,21.0,26.125,23.5
20240413,15,21.0,26.166666666666668,23.833333333333332
20240413,16,21.0,24.0,23.857142857142858
20240413,17,20.714285714285715,23.285714285714285,22.285714285714285
20240413,18,20.5,26.142857142857142,23.285714285714285
20240413,19,20.5,30.285714285714285,23.428571428571427
20240413,20,20.5,27.5,24.375
20240413,21,20.5,22.25,23.5
20240413,22,20.5,25.75,24.625
20240413,23,20.5,24.75,23.625
20240414,0,20.5,25.416666666666668,25.916666666666668
20240414,1,20.5,27.875,21.75
20240414,2,20.5,30.25,23.25
20240414,3,20.5,27.0,22.25
20240414,4,20.5,32.25,20.0
20240414,5,20.5,26.583333333333332,16.25
20240414,6,20.5,17.714285714285715,22.428571428571427
20240414,7,20.5,20.0,26.142857142857142
20240414,8,20.5,19.0,26.428571428571427
