해당일,시간대,압구정로11길,잠원로상단,잠원로하단
20230906,14,21.0,23.5,23.5
20230906,15,21.0,22.444444444444400,23.22222222222220
20230906,16,21.0,24.75,21.75
20230906,17,21.0,24.857142857142900,18.857142857142900
20230906,18,21.0,30.0,20.0
20230906,19,21.0,25.285714285714300,18.285714285714300
20230906,20,21.0,30.4,19.2
20230906,21,21.0,22.25,22.5
20230906,22,21.0,21.714285714285700,22.285714285714300
20230906,23,21.0,25.5,23.0
20230907,0,21.0,24.75,26.875
20230907,1,21.0,26.333333333333300,25.166666666666700
20230907,2,21.0,23.666666666666700,25.0
20230907,3,21.0,31.25,24.0
20230907,4,21.0,36.5,18.375
20230907,5,21.0,19.833333333333300,28.0
20230907,6,20.8,26.6,21.8
20230907,7,20.5,29.5,21.5
20230907,8,20.5,27.571428571428600,26.0
20230907,9,20.5,31.5,21.0
20230907,10,20.5,27.142857142857100,21.714285714285700
20230907,11,20.5,30.2,23.8
20230907,12,20.5,27.0,21.8
20230907,13,20.785714285714300,26.857142857142900,23.428571428571400
20230907,14,21.0,26.0,24.0
20230907,15,21.0,24.25,23.375
20230907,16,21.0,27.0,21.75
20230907,17,20.142857142857100,25.571428571428600,20.571428571428600
20230907,18,19.5,35.0,18.0
20230907,19,19.5,26.714285714285700,19.285714285714300
20230907,20,19.5,27.25,20.0
20230907,21,20.0,21.5,23.0
20230907,22,20.4,17.2,22.4
20230907,23,21.0,23.75,23.5
20230908,0,21.0,21.125,24.25
20230908,1,21.0,31.166666666666700,27.166666666666700
20230908,2,21.0,25.0,32.5
20230908,3,21.0,31.333333333333300,22.0
20230908,4,21.0,27.25,23.5
20230908,5,20.0,23.0,23.2
20230908,6,20.0,23.166666666666700,30.666666666666700
20230908,7,20.0,21.5,25.5
20230908,8,20.333333333333300,25.833333333333300,23.0
20230908,9,21.0,25.0,24.0
20230908,10,21.0,26.4,21.0
20230908,11,21.0,25.142857142857100,22.285714285714300
20230908,12,21.0,29.0,24.0
20230908,13,21.0,24.375,23.625
20230908,14,21.0,26.0,21.0
20230908,15,21.5,22.9,23.6
20230908,16,21.0,25.666666666666700,22.666666666666700
20230908,17,21.0,22.833333333333300,20.666666666666700
20230908,18,21.0,28.666666666666700,19.0
20230908,19,21.0,32.75,18.25
20230908,20,21.0,31.142857142857100,21.0
20230908,21,21.0,24.0,20.0
20230908,22,21.125,20.75,24.875
20230908,23,21.25,19.5,24.5
20230909,0,21.5,23.75,27.625
20230909,1,21.0,27.5,26.166666666666700
20230909,2,21.0,25.833333333333300,21.333333333333300
20230909,3,21.0,23.75,18.25
20230909,4,21.0,21.0,20.428571428571400
20230909,5,21.0,27.0,20.0
20230909,6,21.0,21.4,18.2
20230909,7,21.0,20.333333333333300,22.0
20230909,8,21.0,23.142857142857100,23.428571428571400
20230909,9,21.0,23.5,24.5
20230909,10,21.571428571428600,21.285714285714300,21.285714285714300
20230909,11,21.0,22.5,21.5
20230909,12,21.0,29.0,21.6
20230909,13,21.0,28.666666666666700,21.833333333333300
20230909,14,21.0,25.5,21.25
20230909,15,21.0,26.0,21.75
20230909,16,20.666666666666700,25.0,22.2
20230909,17,21.0,26.166666666666700,21.666666666666700
20230909,18,21.0,21.8,23.6
20230909,19,21.0,28.142857142857100,22.428571428571400
20230909,20,21.0,28.8,23.2
20230909,21,21.0,19.2,22.6
20230909,22,21.0,24.333333333333300,21.666666666666700
20230909,23,21.0,29.333333333333300,23.333333333333300
20230910,0,21.0,27.375,26.375
20230910,1,21.0,27.333333333333300,19.5
20230910,2,21.0,32.0,19.5
20230910,3,21.0,32.5,22.75
20230910,4,21.0,24.714285714285700,23.428571428571400
20230910,5,21.0,34.333333333333300,18.333333333333300
20230910,6,21.0,30.0,18.4
20230910,7,21.0,20.666666666666700,24.0
20230910,8,21.0,21.285714285714300,21.0
20230910,9,21.0,16.0,15.0
20230910,10,21.0,19.714285714285700,22.0
20230910,11,21.0,22.0,24.75
20230910,12,21.0,27.5,24.0
20230910,13,21.0,27.666666666666700,23.833333333333300
20230910,14,21.0,21.0,19.5
20230910,15,21.0,26.428571428571400,22.857142857142900
20230910,16,21.0,27.166666666666700,22.5
20230910,17,21.0,29.166666666666700,21.166666666666700
20230910,18,21.0,29.0,22.0
20230910,19,21.0,30.571428571428600,23.0
20230910,20,21.0,29.5,27.0
20230910,21,21.0,23.571428571428600,28.142857142857100
20230910,22,21.0,20.75,24.0
20230910,23,21.0,24.833333333333300,23.0
20230911,0,21.0,27.375,26.625
20230911,1,21.0,32.833333333333300,23.666666666666700
20230911,2,21.0,25.666666666666700,18.833333333333300
20230911,3,21.0,24.75,26.5
20230911,4,21.0,34.57142857142860,38.57142857142860
20230911,5,21.0,27.857142857142900,39.714285714285700
20230911,6,21.0,28.0,31.6
20230911,7,21.0,26.0,22.0
20230911,8,21.0,25.333333333333300,23.0
20230911,9,21.0,27.5,20.0
20230911,10,21.0,28.714285714285700,22.285714285714300
20230911,11,21.0,28.0,24.0
20230911,12,21.0,28.0,22.8
20230911,13,21.0,27.0,22.5
20230911,14,21.5,26.666666666666700,22.0
20230911,15,21.5,27.125,23.375
20230911,16,21.5,26.2,22.2
20230911,17,21.5,22.833333333333300,21.166666666666700
20230911,18,21.0,31.0,20.0
20230911,19,21.0,29.142857142857100,21.571428571428600
20230911,20,21.0,31.333333333333300,21.666666666666700
20230911,21,21.0,24.428571428571400,19.285714285714300
20230911,22,21.0,20.25,22.5
20230911,23,21.0,22.8,25.6
20230912,0,21.0,28.375,24.25
20230912,1,21.0,32.333333333333300,21.666666666666700
20230912,2,21.0,24.5,14.666666666666700
20230912,3,21.0,30.25,21.0
20230912,4,21.0,31.142857142857100,23.714285714285700
20230912,5,21.0,22.833333333333300,26.5
20230912,6,21.0,20.333333333333300,19.833333333333300
20230912,7,21.0,17.0,21.5
20230912,8,21.0,26.285714285714300,22.285714285714300
20230912,9,21.0,29.0,16.5
20230912,10,21.0,24.0,20.857142857142900
20230912,11,21.0,23.2,20.8
20230912,12,21.0,26.75,21.25
20230912,13,21.0,26.857142857142900,22.142857142857100
20230912,14,21.0,20.0,20.0
20230912,15,21.0,24.444444444444400,21.88888888888890
20230912,16,21.0,24.5,22.0
